type,timestamp,latitude,longitude,peakcurrent,icheight,numbersensors,icmultiplicity,cgmultiplicity,starttime,endtime,duration,ullatitude,ullongitude,lrlatitude,lrlongitude
40, 2016-03-27T11:39:54.824064016,  28.137700,  83.746600, -30563,    0,   5,   0,   1, 2016-03-27T11:39:54.824064016, 2016-03-27T11:39:54.824064016, 0.000000,  28.137700,  83.746600,  28.137700,  83.746600  
40, 2016-03-27T11:40:23.925580978,  28.368700,  83.908900, -29228,    0,   7,   0,   1, 2016-03-27T11:40:23.925580978, 2016-03-27T11:40:23.925580978, 0.000000,  28.368700,  83.908900,  28.368700,  83.908900  
40, 2016-03-27T11:40:23.952353001,  28.366300,  83.924000, -27287,    0,   6,   0,   1, 2016-03-27T11:40:23.952353001, 2016-03-27T11:40:23.952353001, 0.000000,  28.366300,  83.924000,  28.366300,  83.924000  
40, 2016-03-27T11:40:40.141077995,  28.373700,  83.988500, -26050,    0,  10,   0,   1, 2016-03-27T11:40:40.141077995, 2016-03-27T11:40:40.141077995, 0.000000,  28.373700,  83.988500,  28.373700,  83.988500  
40, 2016-03-27T11:40:59.738537073,  28.221200,  83.877700, -54737,    0,   7,   0,   1, 2016-03-27T11:40:59.738537073, 2016-03-27T11:40:59.738537073, 0.000000,  28.221200,  83.877700,  28.221200,  83.877700  
40, 2016-03-27T11:41:49.450618029,  28.301900,  83.867800, -26262,    0,   5,   0,   1, 2016-03-27T11:41:49.450618029, 2016-03-27T11:41:49.450618029, 0.000000,  28.301900,  83.867800,  28.301900,  83.867800  
40, 2016-03-27T11:42:58.974939108,  28.355100,  83.909700, -31084,    0,   7,   0,   1, 2016-03-27T11:42:58.974939108, 2016-03-27T11:42:58.974939108, 0.000000,  28.355100,  83.909700,  28.355100,  83.909700  
40, 2016-03-27T11:45:51.277911901,  26.451900,  80.153600,  48021,    0,   6,   0,   1, 2016-03-27T11:45:51.277911901, 2016-03-27T11:45:51.277911901, 0.000000,  26.451900,  80.153600,  26.451900,  80.153600  
40, 2016-03-27T11:46:06.435501099,  28.244300,  83.897400, -19406,    0,   5,   0,   1, 2016-03-27T11:46:06.435501099, 2016-03-27T11:46:06.435501099, 0.000000,  28.244300,  83.897400,  28.244300,  83.897400  
40, 2016-03-27T11:46:15.329833031,  28.340500,  83.918800, -27626,    0,   9,   0,   1, 2016-03-27T11:46:15.329833031, 2016-03-27T11:46:15.329833031, 0.000000,  28.340500,  83.918800,  28.340500,  83.918800  
40, 2016-03-27T11:46:18.863404989,  26.377800,  80.398500,  20386,    0,   5,   0,   1, 2016-03-27T11:46:18.863404989, 2016-03-27T11:46:18.863404989, 0.000000,  26.377800,  80.398500,  26.377800,  80.398500  
40, 2016-03-27T11:46:34.627405882,  28.407700,  84.020600, -27388,    0,  12,   0,   1, 2016-03-27T11:46:34.627405882, 2016-03-27T11:46:34.627405882, 0.000000,  28.407700,  84.020600,  28.407700,  84.020600  
40, 2016-03-27T11:47:36.330549002,  28.416700,  84.041700, -53495,    0,   9,   0,   1, 2016-03-27T11:47:36.330549002, 2016-03-27T11:47:36.330549002, 0.000000,  28.416700,  84.041700,  28.416700,  84.041700  
40, 2016-03-27T11:48:46.319124937,  28.380400,  84.038100, -72440,    0,  13,   0,   1, 2016-03-27T11:48:46.319124937, 2016-03-27T11:48:46.319124937, 0.000000,  28.380400,  84.038100,  28.380400,  84.038100  
40, 2016-03-27T11:50:03.988687038,  28.400700,  84.007800, -62605,    0,  12,   0,   1, 2016-03-27T11:50:03.988687038, 2016-03-27T11:50:03.988687038, 0.000000,  28.400700,  84.007800,  28.400700,  84.007800  
40, 2016-03-27T11:50:10.789216995,  28.320800,  83.948000, -13464,    0,   5,   0,   1, 2016-03-27T11:50:10.789216995, 2016-03-27T11:50:10.789216995, 0.000000,  28.320800,  83.948000,  28.320800,  83.948000  
