type,timestamp,latitude,longitude,peakcurrent,icheight,numbersensors,icmultiplicity,cgmultiplicity,starttime,endtime,duration,ullatitude,ullongitude,lrlatitude,lrlongitude
 1, 2024-05-05T12:02:52.975149155,  27.010316,  87.499083,   3825, 3695,   5,   1,   0, 2024-05-05T12:02:52.975149155, 2024-05-05T12:02:52.975149155, 0.000000,  27.010316,  27.010316,  87.499083,  87.499083  
 0, 2024-05-05T12:02:57.953508615,  27.032965,  87.410237,  -7381,    0,   5,   0,   1, 2024-05-05T12:02:57.953508615, 2024-05-05T12:02:57.953508615, 0.000000,  27.032965,  27.032965,  87.410237,  87.410237  
 1, 2024-05-05T12:03:03.972312212,  27.013750,  87.399333,  -7083, 4727,   8,   1,   0, 2024-05-05T12:03:03.972312212, 2024-05-05T12:03:03.972312212, 0.000000,  27.013750,  27.013750,  87.399333,  87.399333  
 1, 2024-05-05T12:03:05.312520266,  27.733428,  84.051201,  -3397, 18306,   5,   1,   0, 2024-05-05T12:03:05.312520266, 2024-05-05T12:03:05.312520266, 0.000000,  27.733428,  27.733428,  84.051201,  84.051201  
 1, 2024-05-05T12:03:09.655297756,  27.033228,  87.398561,   1616, 4454,   5,   1,   0, 2024-05-05T12:03:09.655297756, 2024-05-05T12:03:09.655297756, 0.000000,  27.033228,  27.033228,  87.398561,  87.398561  
 1, 2024-05-05T12:03:13.366964340,  27.028337,  87.379248,   3984, 3521,   6,   1,   0, 2024-05-05T12:03:13.366964340, 2024-05-05T12:03:13.366964340, 0.000000,  27.028337,  27.028337,  87.379248,  87.379248  
 0, 2024-05-05T12:03:18.662198544,  27.720690,  84.164164, -14388,    0,   6,   0,   3, 2024-05-05T12:03:18.662198544, 2024-05-05T12:03:18.729971886, 0.067773,  27.720690,  27.722050,  84.164164,  84.165673  
 1, 2024-05-05T12:03:22.421447992,  27.027225,  87.415484,   1767, 18506,   5,   1,   0, 2024-05-05T12:03:22.421447992, 2024-05-05T12:03:22.421447992, 0.000000,  27.027225,  27.027225,  87.415484,  87.415484  
 0, 2024-05-05T12:03:23.522412300,  27.851074,  84.159723,  -2332,    0,   5,   0,   1, 2024-05-05T12:03:23.522412300, 2024-05-05T12:03:23.522412300, 0.000000,  27.851074,  27.851074,  84.159723,  84.159723  
 1, 2024-05-05T12:03:25.153701305,  27.085446,  87.421565,  -4379, 13344,   6,   1,   0, 2024-05-05T12:03:25.153701305, 2024-05-05T12:03:25.153701305, 0.000000,  27.085446,  27.085446,  87.421565,  87.421565  
 1, 2024-05-05T12:03:27.211668253,  27.640439,  84.196581,   6702, 18517,   6,   3,   0, 2024-05-05T12:03:27.092603445, 2024-05-05T12:03:27.228819132, 0.136216,  27.640439,  27.646832,  84.196581,  84.200987  
 1, 2024-05-05T12:03:28.207058191,  27.028199,  87.396259,  13240, 3656,   9,   2,   0, 2024-05-05T12:03:28.127191305, 2024-05-05T12:03:28.207058191, 0.079867,  26.996008,  27.028199,  87.382022,  87.396259  
 1, 2024-05-05T12:03:30.738319874,  27.027811,  87.494792,   5789, 4248,   6,   2,   0, 2024-05-05T12:03:30.738319874, 2024-05-05T12:03:31.052626371, 0.314306,  27.022017,  27.027811,  87.494792,  87.497367  
 1, 2024-05-05T12:03:32.177591562,  26.909185,  87.402390,   2342, 4564,   5,   1,   0, 2024-05-05T12:03:32.177591562, 2024-05-05T12:03:32.177591562, 0.000000,  26.909185,  26.909185,  87.402390,  87.402390  
 1, 2024-05-05T12:03:34.550178051,  27.030355,  87.404473,   8855, 17282,   7,   4,   0, 2024-05-05T12:03:34.408103704, 2024-05-05T12:03:34.690501928, 0.282398,  27.001246,  27.034921,  87.398290,  87.479361  
 1, 2024-05-05T12:03:37.741732359,  27.012696,  87.409653,  -1936, 4127,   5,   1,   0, 2024-05-05T12:03:37.741732359, 2024-05-05T12:03:37.741732359, 0.000000,  27.012696,  27.012696,  87.409653,  87.409653  
 1, 2024-05-05T12:03:38.472052574,  27.025326,  87.388112,   4778, 19292,   5,   3,   0, 2024-05-05T12:03:38.453541517, 2024-05-05T12:03:38.527498722, 0.073957,  27.021536,  27.034852,  87.387215,  87.400216  
 1, 2024-05-05T12:03:38.111304760,  27.816238,  84.243859,   4384, 19523,   5,   2,   0, 2024-05-05T12:03:38.086162806, 2024-05-05T12:03:38.111304760, 0.025142,  27.816238,  27.844206,  84.243859,  84.293526  
 1, 2024-05-05T12:03:44.749834299,  26.960077,  87.317922,  -2169, 4039,   5,   1,   0, 2024-05-05T12:03:44.749834299, 2024-05-05T12:03:44.749834299, 0.000000,  26.960077,  26.960077,  87.317922,  87.317922  
 1, 2024-05-05T12:03:44.828788042,  27.022116,  87.439207,  11121, 10458,   9,   3,   0, 2024-05-05T12:03:44.804775953, 2024-05-05T12:03:45.064293861, 0.259518,  26.982289,  27.053962,  87.419566,  87.439207  
 1, 2024-05-05T12:03:45.183994293,  27.813897,  83.962942,  -2356, 6495,   5,   1,   0, 2024-05-05T12:03:45.183994293, 2024-05-05T12:03:45.183994293, 0.000000,  27.813897,  27.813897,  83.962942,  83.962942  
 1, 2024-05-05T12:03:52.082488775,  26.962073,  87.345787,   3277, 4045,   5,   1,   0, 2024-05-05T12:03:52.082488775, 2024-05-05T12:03:52.082488775, 0.000000,  26.962073,  26.962073,  87.345787,  87.345787  
 1, 2024-05-05T12:03:52.919583559,  26.928446,  87.381032,   4574, 3543,   6,   1,   0, 2024-05-05T12:03:52.919583559, 2024-05-05T12:03:52.919583559, 0.000000,  26.928446,  26.928446,  87.381032,  87.381032  
 1, 2024-05-05T12:03:53.633022785,  27.015553,  87.404364,  -3232, 5239,   5,   1,   0, 2024-05-05T12:03:53.633022785, 2024-05-05T12:03:53.633022785, 0.000000,  27.015553,  27.015553,  87.404364,  87.404364  
 1, 2024-05-05T12:03:57.767526388,  27.764411,  84.117772,  -4122, 7102,   5,   1,   0, 2024-05-05T12:03:57.767526388, 2024-05-05T12:03:57.767526388, 0.000000,  27.764411,  27.764411,  84.117772,  84.117772  
 1, 2024-05-05T12:03:58.931128740,  27.752212,  84.024044,  -4749, 18339,   5,   1,   0, 2024-05-05T12:03:58.931128740, 2024-05-05T12:03:58.931128740, 0.000000,  27.752212,  27.752212,  84.024044,  84.024044  
 1, 2024-05-05T12:03:59.060843229,  27.044163,  87.541264,  -1474, 4175,   5,   1,   0, 2024-05-05T12:03:59.060843229, 2024-05-05T12:03:59.060843229, 0.000000,  27.044163,  27.044163,  87.541264,  87.541264  
 1, 2024-05-05T12:04:01.009353638,  27.884717,  84.030644,  -5038, 13932,   5,   1,   0, 2024-05-05T12:04:01.009353638, 2024-05-05T12:04:01.009353638, 0.000000,  27.884717,  27.884717,  84.030644,  84.030644  
 1, 2024-05-05T12:04:03.430730820,  27.020117,  87.391868,   3423, 4478,   5,   1,   0, 2024-05-05T12:04:03.430730820, 2024-05-05T12:04:03.430730820, 0.000000,  27.020117,  27.020117,  87.391868,  87.391868  
 1, 2024-05-05T12:04:04.592663765,  27.706077,  84.092325,  -4131, 9038,   5,   1,   0, 2024-05-05T12:04:04.592663765, 2024-05-05T12:04:04.592663765, 0.000000,  27.706077,  27.706077,  84.092325,  84.092325  
 1, 2024-05-05T12:04:08.269874573,  27.085369,  87.450176,  -3240, 7204,   5,   1,   0, 2024-05-05T12:04:08.269874573, 2024-05-05T12:04:08.269874573, 0.000000,  27.085369,  27.085369,  87.450176,  87.450176  
 1, 2024-05-05T12:04:11.857816458,  26.958577,  87.351824,   5692, 3720,   6,   1,   0, 2024-05-05T12:04:11.857816458, 2024-05-05T12:04:11.857816458, 0.000000,  26.958577,  26.958577,  87.351824,  87.351824  
 1, 2024-05-05T12:04:11.843515396,  27.023426,  87.511045,   3502, 4301,   5,   2,   0, 2024-05-05T12:04:11.843515396, 2024-05-05T12:04:11.952686071, 0.109171,  27.012918,  27.023426,  87.511045,  87.512255  
 1, 2024-05-05T12:04:12.781209946,  27.774694,  83.969293,  -4894, 6603,   6,   1,   0, 2024-05-05T12:04:12.781209946, 2024-05-05T12:04:12.781209946, 0.000000,  27.774694,  27.774694,  83.969293,  83.969293  
 1, 2024-05-05T12:04:13.324764729,  26.963311,  87.429367,   4309, 16845,   6,   4,   0, 2024-05-05T12:04:13.324764729, 2024-05-05T12:04:13.327810049, 0.003045,  26.951867,  26.963311,  87.425194,  87.429367  
 1, 2024-05-05T12:04:16.807580233,  27.003656,  87.404834,  -4776, 7191,   5,   1,   0, 2024-05-05T12:04:16.807580233, 2024-05-05T12:04:16.807580233, 0.000000,  27.003656,  27.003656,  87.404834,  87.404834  
 1, 2024-05-05T12:04:20.017081499,  27.026745,  87.402580,   3353, 6965,   5,   1,   0, 2024-05-05T12:04:20.017081499, 2024-05-05T12:04:20.017081499, 0.000000,  27.026745,  27.026745,  87.402580,  87.402580  
 1, 2024-05-05T12:04:20.630028725,  27.840383,  83.960509,  -2925, 15646,   6,   1,   0, 2024-05-05T12:04:20.630028725, 2024-05-05T12:04:20.630028725, 0.000000,  27.840383,  27.840383,  83.960509,  83.960509  
 1, 2024-05-05T12:04:23.877233028,  27.720976,  84.220881,   9412, 19265,   6,   1,   0, 2024-05-05T12:04:23.877233028, 2024-05-05T12:04:23.877233028, 0.000000,  27.720976,  27.720976,  84.220881,  84.220881  
 1, 2024-05-05T12:04:28.538935184,  27.014816,  87.399331,   2457, 15677,   5,   1,   0, 2024-05-05T12:04:28.538935184, 2024-05-05T12:04:28.538935184, 0.000000,  27.014816,  27.014816,  87.399331,  87.399331  
 1, 2024-05-05T12:04:34.454731226,  27.779019,  83.974081,  -4054, 17667,   6,   1,   0, 2024-05-05T12:04:34.454731226, 2024-05-05T12:04:34.454731226, 0.000000,  27.779019,  27.779019,  83.974081,  83.974081  
 1, 2024-05-05T12:04:39.901912928,  27.023181,  87.384430,   4071, 5047,   5,   1,   0, 2024-05-05T12:04:39.901912928, 2024-05-05T12:04:39.901912928, 0.000000,  27.023181,  27.023181,  87.384430,  87.384430  
 1, 2024-05-05T12:04:40.897361517,  26.915172,  87.318600,   2605, 3045,   5,   1,   0, 2024-05-05T12:04:40.897361517, 2024-05-05T12:04:40.897361517, 0.000000,  26.915172,  26.915172,  87.318600,  87.318600  
 0, 2024-05-05T12:04:46.269300699,  27.858791,  83.986342,  -3353,    0,   5,   0,   1, 2024-05-05T12:04:46.269300699, 2024-05-05T12:04:46.269300699, 0.000000,  27.858791,  27.858791,  83.986342,  83.986342  
 1, 2024-05-05T12:04:49.939097881,  26.952929,  87.363245,   4194, 4265,   6,   2,   0, 2024-05-05T12:04:49.939097881, 2024-05-05T12:04:50.181754589, 0.242657,  26.952929,  26.963256,  87.363245,  87.386297  
 1, 2024-05-05T12:04:53.178574800,  27.001611,  87.524028,   8140, 3418,   8,   2,   0, 2024-05-05T12:04:53.178574800, 2024-05-05T12:04:53.184428930, 0.005854,  26.998297,  27.001611,  87.524028,  87.535114  
 1, 2024-05-05T12:04:55.465370893,  26.969383,  87.352673,   3237, 14336,   5,   1,   0, 2024-05-05T12:04:55.465370893, 2024-05-05T12:04:55.465370893, 0.000000,  26.969383,  26.969383,  87.352673,  87.352673  
 1, 2024-05-05T12:05:06.467726707,  27.874951,  84.101543,   6316, 7181,   5,   1,   0, 2024-05-05T12:05:06.467726707, 2024-05-05T12:05:06.467726707, 0.000000,  27.874951,  27.874951,  84.101543,  84.101543  
40, 2024-05-05T12:05:07.707081079,  28.334200,  83.645600,  11456,    0,   8,   0,   0, 2024-05-05T12:05:07.707081079, 2024-05-05T12:05:07.707081079, 0.000000,  28.334200,  28.334200,  83.645600,  83.645600  
 1, 2024-05-05T12:05:08.034300089,  26.958943,  87.344639,   2735, 19130,   5,   1,   0, 2024-05-05T12:05:08.034300089, 2024-05-05T12:05:08.034300089, 0.000000,  26.958943,  26.958943,  87.344639,  87.344639  
 0, 2024-05-05T12:05:15.126838684,  27.725766,  84.038637,  -4697,    0,   5,   0,   1, 2024-05-05T12:05:15.126838684, 2024-05-05T12:05:15.126838684, 0.000000,  27.725766,  27.725766,  84.038637,  84.038637  
 1, 2024-05-05T12:05:16.642635345,  27.007348,  87.413632,  -4166, 19011,   5,   1,   0, 2024-05-05T12:05:16.642635345, 2024-05-05T12:05:16.642635345, 0.000000,  27.007348,  27.007348,  87.413632,  87.413632  
 1, 2024-05-05T12:05:24.294058561,  26.942053,  87.348086,   4786, 3718,   6,   2,   0, 2024-05-05T12:05:24.294058561, 2024-05-05T12:05:24.306819916, 0.012761,  26.942053,  26.958816,  87.348086,  87.363972  
 1, 2024-05-05T12:05:28.077847242,  27.799464,  84.177733,   4283, 5030,   5,   2,   0, 2024-05-05T12:05:28.077847242, 2024-05-05T12:05:28.081581116, 0.003734,  27.799464,  27.804760,  84.175217,  84.177733  
 1, 2024-05-05T12:05:28.279900789,  26.938379,  87.460805,  -2884, 17717,   5,   1,   0, 2024-05-05T12:05:28.279900789, 2024-05-05T12:05:28.279900789, 0.000000,  26.938379,  26.938379,  87.460805,  87.460805  
 1, 2024-05-05T12:05:32.535326004,  28.031293,  84.527646,   4570, 9216,   5,   2,   0, 2024-05-05T12:05:32.334903240, 2024-05-05T12:05:32.535326004, 0.200423,  28.019458,  28.031293,  84.527646,  84.560101  
 1, 2024-05-05T12:05:33.456334114,  26.971493,  87.532844,   3522, 4041,   6,   1,   0, 2024-05-05T12:05:33.456334114, 2024-05-05T12:05:33.456334114, 0.000000,  26.971493,  26.971493,  87.532844,  87.532844  
 1, 2024-05-05T12:05:39.859457493,  27.702748,  84.221870,   4283, 17738,   5,   1,   0, 2024-05-05T12:05:39.859457493, 2024-05-05T12:05:39.859457493, 0.000000,  27.702748,  27.702748,  84.221870,  84.221870  
 1, 2024-05-05T12:05:43.002847433,  27.725365,  84.103971,  -4112, 14232,   5,   1,   0, 2024-05-05T12:05:43.002847433, 2024-05-05T12:05:43.002847433, 0.000000,  27.725365,  27.725365,  84.103971,  84.103971  
 1, 2024-05-05T12:05:47.311326742,  27.008989,  87.439549,   4028, 3764,   6,   3,   0, 2024-05-05T12:05:47.169732571, 2024-05-05T12:05:47.822384596, 0.652652,  27.008989,  27.014743,  87.431124,  87.505214  
 1, 2024-05-05T12:05:48.392736435,  26.924131,  87.426545,  14700, 3621,   9,   3,   0, 2024-05-05T12:05:48.392736435, 2024-05-05T12:05:48.778888941, 0.386153,  26.924131,  26.953073,  87.426545,  87.476889  
 0, 2024-05-05T12:05:48.884565353,  28.281536,  83.840796,  12123,    0,   6,   0,   1, 2024-05-05T12:05:48.884565353, 2024-05-05T12:05:48.884565353, 0.000000,  28.281536,  28.281536,  83.840796,  83.840796  
 1, 2024-05-05T12:05:51.876629591,  27.739631,  84.113147,   3740, 16208,   5,   1,   0, 2024-05-05T12:05:51.876629591, 2024-05-05T12:05:51.876629591, 0.000000,  27.739631,  27.739631,  84.113147,  84.113147  
40, 2024-05-05T12:06:01.644005060,  28.350200,  83.781200, -12643,    0,   6,   0,   0, 2024-05-05T12:06:01.644005060, 2024-05-05T12:06:01.644005060, 0.000000,  28.350200,  28.350200,  83.781200,  83.781200  
 1, 2024-05-05T12:06:08.848387718,  27.035024,  87.513434,  -7654, 4760,   6,   1,   0, 2024-05-05T12:06:08.848387718, 2024-05-05T12:06:08.848387718, 0.000000,  27.035024,  27.035024,  87.513434,  87.513434  
 1, 2024-05-05T12:06:09.677707434,  26.954465,  87.410709,   2530, 18190,   5,   2,   0, 2024-05-05T12:06:09.629047632, 2024-05-05T12:06:09.677707434, 0.048660,  26.934849,  26.954465,  87.410709,  87.429762  
 1, 2024-05-05T12:06:12.732258081,  27.879978,  84.091092,  -4713, 7582,   5,   1,   0, 2024-05-05T12:06:12.732258081, 2024-05-05T12:06:12.732258081, 0.000000,  27.879978,  27.879978,  84.091092,  84.091092  
 1, 2024-05-05T12:06:16.737915039,  27.846834,  84.224118,   5952, 17609,   5,   2,   0, 2024-05-05T12:06:16.737915039, 2024-05-05T12:06:16.948653936, 0.210739,  27.846834,  27.848904,  84.223736,  84.224118  
 0, 2024-05-05T12:06:17.864142656,  27.707871,  84.085922,  -3318,    0,   5,   0,   1, 2024-05-05T12:06:17.864142656, 2024-05-05T12:06:17.864142656, 0.000000,  27.707871,  27.707871,  84.085922,  84.085922  
 0, 2024-05-05T12:06:25.861941814,  26.971533,  87.422794,  -4051,    0,   5,   4,   1, 2024-05-05T12:06:25.396038771, 2024-05-05T12:06:25.865672112, 0.469633,  26.942997,  27.006560,  87.405559,  87.455453  
 1, 2024-05-05T12:06:29.314853191,  27.831985,  84.252760,   5874, 7746,   6,   1,   0, 2024-05-05T12:06:29.314853191, 2024-05-05T12:06:29.314853191, 0.000000,  27.831985,  27.831985,  84.252760,  84.252760  
 1, 2024-05-05T12:06:30.768539429,  26.934963,  87.429271,  10185, 3850,   9,   2,   0, 2024-05-05T12:06:30.766568661, 2024-05-05T12:06:30.768539429, 0.001971,  26.920850,  26.934963,  87.418081,  87.429271  
 1, 2024-05-05T12:06:32.043317318,  27.032743,  87.463581,   3425, 17376,   5,   2,   0, 2024-05-05T12:06:32.043317318, 2024-05-05T12:06:32.077895641, 0.034578,  27.012866,  27.032743,  87.442005,  87.463581  
 1, 2024-05-05T12:06:39.154311419,  26.952093,  87.363081,   2130, 16102,   5,   1,   0, 2024-05-05T12:06:39.154311419, 2024-05-05T12:06:39.154311419, 0.000000,  26.952093,  26.952093,  87.363081,  87.363081  
 1, 2024-05-05T12:06:40.062586308,  26.819803,  87.176745,  -7089, 13101,   7,   2,   0, 2024-05-05T12:06:40.062586308, 2024-05-05T12:06:40.065782309, 0.003196,  26.819378,  26.819803,  87.176745,  87.180007  
 1, 2024-05-05T12:06:48.537493467,  27.018718,  87.535035,   6390, 3555,   6,   2,   0, 2024-05-05T12:06:48.537493467, 2024-05-05T12:06:49.032720327, 0.495227,  27.018718,  27.037839,  87.527297,  87.535035  
 1, 2024-05-05T12:06:52.675207138,  26.935716,  87.391621,   3389, 3999,   5,   2,   0, 2024-05-05T12:06:52.578209400, 2024-05-05T12:06:52.675207138, 0.096998,  26.935716,  26.944998,  87.390850,  87.391621  
 0, 2024-05-05T12:06:54.765617847,  28.286240,  83.854830,  37874,    0,  12,   0,   1, 2024-05-05T12:06:54.765617847, 2024-05-05T12:06:54.765617847, 0.000000,  28.286240,  28.286240,  83.854830,  83.854830  
 1, 2024-05-05T12:07:00.713335752,  27.772285,  84.036727,   4412, 3983,   5,   2,   0, 2024-05-05T12:07:00.596050978, 2024-05-05T12:07:00.713335752, 0.117285,  27.772285,  27.773572,  84.032231,  84.036727  
 1, 2024-05-05T12:07:01.372502804,  27.942331,  84.644342,  -4888, 6353,   6,   1,   0, 2024-05-05T12:07:01.372502804, 2024-05-05T12:07:01.372502804, 0.000000,  27.942331,  27.942331,  84.644342,  84.644342  
 0, 2024-05-05T12:07:01.798406363,  27.830774,  84.187767,  -6587,    0,   5,   1,   1, 2024-05-05T12:07:01.687521935, 2024-05-05T12:07:01.798406363, 0.110884,  27.830774,  27.836413,  84.187767,  84.207044  
 1, 2024-05-05T12:07:07.285427570,  26.959584,  87.383131,   1444, 19414,   5,   1,   0, 2024-05-05T12:07:07.285427570, 2024-05-05T12:07:07.285427570, 0.000000,  26.959584,  26.959584,  87.383131,  87.383131  
 1, 2024-05-05T12:07:08.694934130,  27.827159,  83.979899,   6771, 19927,   6,   1,   0, 2024-05-05T12:07:08.694934130, 2024-05-05T12:07:08.694934130, 0.000000,  27.827159,  27.827159,  83.979899,  83.979899  
 1, 2024-05-05T12:07:29.840610266,  27.688169,  84.235341,   5030, 19615,   5,   1,   0, 2024-05-05T12:07:29.840610266, 2024-05-05T12:07:29.840610266, 0.000000,  27.688169,  27.688169,  84.235341,  84.235341  
 1, 2024-05-05T12:07:31.649607658,  27.780007,  84.132965,  -4143, 8474,   5,   1,   0, 2024-05-05T12:07:31.649607658, 2024-05-05T12:07:31.649607658, 0.000000,  27.780007,  27.780007,  84.132965,  84.132965  
 1, 2024-05-05T12:07:32.114566326,  27.834183,  84.238558,   2928, 11261,   5,   1,   0, 2024-05-05T12:07:32.114566326, 2024-05-05T12:07:32.114566326, 0.000000,  27.834183,  27.834183,  84.238558,  84.238558  
 1, 2024-05-05T12:07:35.784704685,  26.930616,  87.384430,  -7042, 18162,   6,   1,   0, 2024-05-05T12:07:35.784704685, 2024-05-05T12:07:35.784704685, 0.000000,  26.930616,  26.930616,  87.384430,  87.384430  
 1, 2024-05-05T12:07:35.764395952,  27.804970,  84.054691,  -8465, 19379,   6,   1,   0, 2024-05-05T12:07:35.764395952, 2024-05-05T12:07:35.764395952, 0.000000,  27.804970,  27.804970,  84.054691,  84.054691  
 1, 2024-05-05T12:07:38.534948826,  27.095306,  87.500040,   3547, 6113,   5,   1,   0, 2024-05-05T12:07:38.534948826, 2024-05-05T12:07:38.534948826, 0.000000,  27.095306,  27.095306,  87.500040,  87.500040  
 1, 2024-05-05T12:07:41.232714176,  27.007364,  87.551594,   2556, 19827,   5,   1,   0, 2024-05-05T12:07:41.232714176, 2024-05-05T12:07:41.232714176, 0.000000,  27.007364,  27.007364,  87.551594,  87.551594  
 1, 2024-05-05T12:07:42.307224989,  27.890028,  84.099718,   4676, 18479,   5,   1,   0, 2024-05-05T12:07:42.307224989, 2024-05-05T12:07:42.307224989, 0.000000,  27.890028,  27.890028,  84.099718,  84.099718  
 1, 2024-05-05T12:07:45.918203354,  27.026266,  87.431935,   9327, 19192,   8,   2,   0, 2024-05-05T12:07:45.848472834, 2024-05-05T12:07:45.918203354, 0.069731,  27.025075,  27.026266,  87.431935,  87.466541  
 1, 2024-05-05T12:07:48.246672153,  28.300964,  83.824394,  -4680, 11544,   5,   1,   0, 2024-05-05T12:07:48.246672153, 2024-05-05T12:07:48.246672153, 0.000000,  28.300964,  28.300964,  83.824394,  83.824394  
 1, 2024-05-05T12:07:50.158998489,  26.991389,  87.424452,   2757, 18508,   5,   4,   0, 2024-05-05T12:07:50.158998489, 2024-05-05T12:07:50.187881708, 0.028883,  26.979962,  26.998069,  87.424452,  87.449824  
 0, 2024-05-05T12:07:50.917217016,  28.170422,  83.761337,  -3742,    0,   6,   0,   1, 2024-05-05T12:07:50.917217016, 2024-05-05T12:07:50.917217016, 0.000000,  28.170422,  28.170422,  83.761337,  83.761337  
 1, 2024-05-05T12:07:51.555447578,  26.913998,  87.444446,  -5328, 19061,   6,   3,   0, 2024-05-05T12:07:51.346769571, 2024-05-05T12:07:51.569794655, 0.223025,  26.913998,  26.922937,  87.431877,  87.444446  
 1, 2024-05-05T12:07:51.315766811,  27.846098,  84.281481,   1984, 7804,   5,   1,   0, 2024-05-05T12:07:51.315766811, 2024-05-05T12:07:51.315766811, 0.000000,  27.846098,  27.846098,  84.281481,  84.281481  
 1, 2024-05-05T12:07:56.788366795,  27.026249,  87.457857,   2310, 18692,   5,   1,   0, 2024-05-05T12:07:56.788366795, 2024-05-05T12:07:56.788366795, 0.000000,  27.026249,  27.026249,  87.457857,  87.457857  
 1, 2024-05-05T12:07:58.825237513,  26.764816,  87.133293, -10035, 13485,   8,   2,   0, 2024-05-05T12:07:58.824553013, 2024-05-05T12:07:58.825237513, 0.000684,  26.764816,  26.807951,  87.133293,  87.182501  
 0, 2024-05-05T12:08:00.345083952,  28.408695,  83.757988,  16883,    0,   7,   0,   1, 2024-05-05T12:08:00.345083952, 2024-05-05T12:08:00.345083952, 0.000000,  28.408695,  28.408695,  83.757988,  83.757988  
 0, 2024-05-05T12:08:03.854042292,  27.882174,  84.054281,  -4012,    0,   5,   0,   1, 2024-05-05T12:08:03.854042292, 2024-05-05T12:08:03.854042292, 0.000000,  27.882174,  27.882174,  84.054281,  84.054281  
 1, 2024-05-05T12:08:06.310114622,  26.995495,  87.436053,  -8379, 3787,   5,   1,   0, 2024-05-05T12:08:06.310114622, 2024-05-05T12:08:06.310114622, 0.000000,  26.995495,  26.995495,  87.436053,  87.436053  
 0, 2024-05-05T12:08:09.874105453,  27.010687,  87.452033, -12573,    0,   6,   1,   1, 2024-05-05T12:08:09.874105453, 2024-05-05T12:08:09.889112949, 0.015007,  27.010687,  27.017547,  87.452033,  87.463126  
 1, 2024-05-05T12:08:13.529370308,  27.024765,  87.492006,   5652, 3755,   6,   2,   0, 2024-05-05T12:08:13.529370308, 2024-05-05T12:08:13.538218975, 0.008849,  27.017862,  27.024765,  87.482173,  87.492006  
 1, 2024-05-05T12:08:16.870128393,  27.829056,  84.236086,   3368, 13160,   5,   1,   0, 2024-05-05T12:08:16.870128393, 2024-05-05T12:08:16.870128393, 0.000000,  27.829056,  27.829056,  84.236086,  84.236086  
 1, 2024-05-05T12:08:19.018736362,  27.753625,  84.029880,  -4705, 5627,   5,   1,   0, 2024-05-05T12:08:19.018736362, 2024-05-05T12:08:19.018736362, 0.000000,  27.753625,  27.753625,  84.029880,  84.029880  
 1, 2024-05-05T12:08:20.673918247,  27.793027,  84.226997,   4465, 7530,   5,   1,   0, 2024-05-05T12:08:20.673918247, 2024-05-05T12:08:20.673918247, 0.000000,  27.793027,  27.793027,  84.226997,  84.226997  
 1, 2024-05-05T12:08:28.295626879,  27.040770,  87.465660,   5751, 3839,   6,   1,   0, 2024-05-05T12:08:28.295626879, 2024-05-05T12:08:28.295626879, 0.000000,  27.040770,  27.040770,  87.465660,  87.465660  
 1, 2024-05-05T12:08:31.705783606,  26.982161,  87.460379,   2981, 5663,   5,   3,   0, 2024-05-05T12:08:31.705783606, 2024-05-05T12:08:31.819410086, 0.113626,  26.982161,  26.997943,  87.455745,  87.460999  
 1, 2024-05-05T12:08:33.180415154,  27.820290,  84.276274,   3307, 14712,   6,   1,   0, 2024-05-05T12:08:33.180415154, 2024-05-05T12:08:33.180415154, 0.000000,  27.820290,  27.820290,  84.276274,  84.276274  
 0, 2024-05-05T12:08:34.314209938,  27.889537,  84.101666,  -4280,    0,   5,   0,   1, 2024-05-05T12:08:34.314209938, 2024-05-05T12:08:34.314209938, 0.000000,  27.889537,  27.889537,  84.101666,  84.101666  
 1, 2024-05-05T12:08:36.282742739,  28.176583,  83.766593,  -3240, 19847,   6,   1,   0, 2024-05-05T12:08:36.282742739, 2024-05-05T12:08:36.282742739, 0.000000,  28.176583,  28.176583,  83.766593,  83.766593  
 1, 2024-05-05T12:08:37.042484999,  26.978216,  87.552454,   4332, 14444,   6,   4,   0, 2024-05-05T12:08:36.935255766, 2024-05-05T12:08:37.042484999, 0.107229,  26.971219,  26.979553,  87.546012,  87.559031  
 1, 2024-05-05T12:08:42.967519999,  26.950251,  87.418280,   4145, 10995,   6,   2,   0, 2024-05-05T12:08:42.967519999, 2024-05-05T12:08:43.041210175, 0.073690,  26.950251,  26.951744,  87.418280,  87.421192  
 1, 2024-05-05T12:08:45.230555296,  27.711303,  84.172766,  -7228, 4838,   5,   1,   0, 2024-05-05T12:08:45.230555296, 2024-05-05T12:08:45.230555296, 0.000000,  27.711303,  27.711303,  84.172766,  84.172766  
 1, 2024-05-05T12:08:46.893624544,  27.875727,  84.101085,   5360, 15473,   5,   1,   0, 2024-05-05T12:08:46.893624544, 2024-05-05T12:08:46.893624544, 0.000000,  27.875727,  27.875727,  84.101085,  84.101085  
 0, 2024-05-05T12:08:49.183787823,  27.927858,  84.665989,  -9962,    0,   7,   0,   1, 2024-05-05T12:08:49.183787823, 2024-05-05T12:08:49.183787823, 0.000000,  27.927858,  27.927858,  84.665989,  84.665989  
 0, 2024-05-05T12:08:50.743853807,  27.262124,  86.937431,  30314,    0,  12,   1,   1, 2024-05-05T12:08:50.587104797, 2024-05-05T12:08:50.743853807, 0.156749,  27.259675,  27.262124,  86.934071,  86.937431  
